Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:1:3:4:4,302114.1650640374,0,1,3,4,4,51 12 (51.0:76.0)[false-City Cargo Bike]:2 10 (2.0:63.0)[false-City Cargo Bike]:31 5 (31.0:30.0)[false-City Cargo Bike]:22 3 (22.0:32.0)[false-City Cargo Bike]:11 22 (11.0:1.0)[false-City Cargo Bike]:14 21 (14.0:52.0)[false-City Cargo Bike]:42 17 (42.0:8.0)[false-City Cargo Bike]:13 20 (13.0:28.0)[false-City Cargo Bike]:16 6 (16.0:66.0)[false-City Cargo Bike]:19 23 (19.0:2.0)[false-City Cargo Bike]:61 8 (61.0:60.0)[true-City Cargo Bike]:6 2 (6.0:45.0)[false-City Cargo Bike]:68 17 (68.0:36.0)[false-City Cargo Bike]:8 23 (8.0:51.0)[false-City Cargo Bike]:47 14 (47.0:52.0)[false-City Cargo Bike]:44 16 (44.0:56.0)[false-City Cargo Bike]:39 10 (39.0:77.0)[false-City Cargo Bike]:15 9 (15.0:46.0)[false-City Cargo Bike]:18 18 (18.0:16.0)[false-City Cargo Bike]:67 16 (67.0:58.0)[false-City Cargo Bike]:57 5 (57.0:64.0)[false-City Cargo Bike]:21 11 (21.0:14.0)[false-City Cargo Bike]:59 5 (59.0:6.0)[false-City Cargo Bike]:34 2 (34.0:64.0)[false-City Cargo Bike]:41 16 (41.0:75.0)[false-City Cargo Bike]:27 26 (27.0:12.0)[false-City Cargo Bike]:24 23 (24.0:73.0)[false-City Cargo Bike]:52 9 (52.0:6.0)[false-City Cargo Bike]:29 9 (29.0:2.0)[false-City Cargo Bike]:33 1 (33.0:32.0)[false-Van]:55 19 (55.0:34.0)[false-City Cargo Bike]:26 16 (26.0:73.0)[false-City Cargo Bike]:10 9 (10.0:25.0)[false-City Cargo Bike]:4 7 (4.0:71.0)[false-City Cargo Bike]:12 12 (12.0:72.0)[false-City Cargo Bike]:28 19 (28.0:66.0)[false-City Cargo Bike]:32 23 (32.0:68.0)[false-City Cargo Bike]:5 18 (5.0:59.0)[false-City Cargo Bike]:36 19 (36.0:62.0)[false-City Cargo Bike]:23 10 (23.0:6.0)[false-City Cargo Bike]:17 11 (17.0:28.0)[false-City Cargo Bike]:7 2 (7.0:29.0)[false-City Cargo Bike]:3 3 (3.0:5.0)[true-Van]:49 8 (49.0:26.0)[false-Van]:35 21 (35.0:26.0)[false-Van]:25 8 (25.0:2.0)[false-Van]:64 3 (64.0:77.0)[false-Van-30]:58 12 (58.0:10.0)[false-City Cargo Bike]:62 21 (62.0:6.0)[false-Van]:56 22 (56.0:74.0)[false-Van]:50 48 (50.0:8.0)[true-City Cargo Bike]:20 10 (20.0:79.0)[false-City Cargo Bike]:9 8 (9.0:7.0)[false-Van]:60 9 (60.0:28.0)[false-Van]:38 14 (38.0:8.0)[false-Van]:66 9 (66.0:58.0)[false-City Cargo Bike]:54 10 (54.0:78.0)[false-City Cargo Bike]:40 2 (40.0:73.0)[true-City Cargo Bike]:45 6 (45.0:26.0)[false-Van]:37 5 (37.0:34.0)[false-City Cargo Bike]:43 5 (43.0:36.0)[false-Van]:30 18 (30.0:38.0)[false-City Cargo Bike]:53 6 (53.0:14.0)[false-City Cargo Bike]:63 9 (63.0:46.0)[false-City Cargo Bike]:46 11 (46.0:28.0)[false-City Cargo Bike]:48 17 (48.0:60.0)[false-City Cargo Bike]:65 8 (65.0:68.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:51::R:City Cargo Bike:2::R:City Cargo Bike:31:22::R:City Cargo Bike:11::R:City Cargo Bike:14::R:City Cargo Bike:42::R:City Cargo Bike:13::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:61:6::R:City Cargo Bike:68::R:City Cargo Bike:8::R:City Cargo Bike:47::R:City Cargo Bike:44::R:City Cargo Bike:39::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:67::R:City Cargo Bike:57::R:City Cargo Bike:21::R:City Cargo Bike:59:34::R:City Cargo Bike:41::R:City Cargo Bike:27::R:City Cargo Bike:24::R:City Cargo Bike:52::R:City Cargo Bike:29:33::R:City Cargo Bike:55::R:City Cargo Bike:26::R:City Cargo Bike:10::R:City Cargo Bike:4::R:City Cargo Bike:12::R:City Cargo Bike:28::R:City Cargo Bike:32::R:City Cargo Bike:5::R:City Cargo Bike:36::R:City Cargo Bike:23::R:City Cargo Bike:17::R:City Cargo Bike:7::R:Van:3:49:35:25:64:58:62:56::R:City Cargo Bike:50::R:City Cargo Bike:20::R:Van:9:60:38:66:54::R:City Cargo Bike:40:45::R:City Cargo Bike:37:43::R:City Cargo Bike:30::R:City Cargo Bike:53::R:City Cargo Bike:63::R:City Cargo Bike:46::R:City Cargo Bike:48::R:City Cargo Bike:65:,302114.1650640374,51.0,60904.002950745366,765268.7378000128,2690.0,762578.7378000128,11094.908970172823,NaN,11421.921459701683,909.0149694141099,4.0,0.0,0.0,96.0,19.0,0.0,0.0,81.0,4.0,0.0,0.0,96.0,18.0,0.0,0.0,82.0,init
0:1:4:0:0,-1.0,0,1,4,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:0:1,-1.0,0,1,4,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:0:2,-1.0,0,1,4,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:0:3,-1.0,0,1,4,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:0:4,-1.0,0,1,4,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:1:0,-1.0,0,1,4,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:1:1,-1.0,0,1,4,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:1:2,-1.0,0,1,4,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:1:3,-1.0,0,1,4,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:1:4,-1.0,0,1,4,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:2:0,-1.0,0,1,4,2,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:2:1,-1.0,0,1,4,2,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:2:2,-1.0,0,1,4,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:2:3,-1.0,0,1,4,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:2:4,-1.0,0,1,4,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:3:0,-1.0,0,1,4,3,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:3:1,-1.0,0,1,4,3,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:3:2,-1.0,0,1,4,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:3:3,-1.0,0,1,4,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:3:4,-1.0,0,1,4,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:4:0,-1.0,0,1,4,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:4:1,-1.0,0,1,4,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:4:2,-1.0,0,1,4,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:4:3,-1.0,0,1,4,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:1:4:4:4,335250.48998762167,0,1,4,4,4,13 20 (13.0:28.0)[false-City Cargo Bike]:34 2 (34.0:64.0)[false-City Cargo Bike]:2 10 (2.0:63.0)[false-City Cargo Bike]:61 8 (61.0:60.0)[false-City Cargo Bike]:3 3 (3.0:5.0)[false-Van]:59 5 (59.0:6.0)[false-Van-30]:11 22 (11.0:1.0)[false-Van]:42 17 (42.0:8.0)[false-City Cargo Bike]:45 6 (45.0:26.0)[false-City Cargo Bike]:35 21 (35.0:26.0)[false-Van]:53 6 (53.0:14.0)[true-City Cargo Bike]:17 11 (17.0:28.0)[false-City Cargo Bike]:43 5 (43.0:36.0)[true-City Cargo Bike]:47 14 (47.0:52.0)[false-City Cargo Bike]:14 21 (14.0:52.0)[false-City Cargo Bike]:8 23 (8.0:51.0)[false-City Cargo Bike]:68 17 (68.0:36.0)[false-City Cargo Bike]:50 48 (50.0:8.0)[true-City Cargo Bike]:7 2 (7.0:29.0)[false-City Cargo Bike]:33 1 (33.0:32.0)[false-City Cargo Bike]:44 16 (44.0:56.0)[false-City Cargo Bike]:15 9 (15.0:46.0)[false-City Cargo Bike]:51 12 (51.0:76.0)[false-City Cargo Bike]:31 5 (31.0:30.0)[false-City Cargo Bike]:20 10 (20.0:79.0)[false-City Cargo Bike]:26 16 (26.0:73.0)[true-City Cargo Bike]:10 9 (10.0:25.0)[false-City Cargo Bike]:46 11 (46.0:28.0)[false-City Cargo Bike]:12 12 (12.0:72.0)[false-City Cargo Bike]:48 17 (48.0:60.0)[false-City Cargo Bike]:39 10 (39.0:77.0)[false-City Cargo Bike]:37 5 (37.0:34.0)[false-City Cargo Bike]:5 18 (5.0:59.0)[false-City Cargo Bike]:22 3 (22.0:32.0)[false-City Cargo Bike]:49 8 (49.0:26.0)[false-City Cargo Bike]:40 2 (40.0:73.0)[false-City Cargo Bike]:25 8 (25.0:2.0)[true-Van-30]:64 3 (64.0:77.0)[false-Van-30]:23 10 (23.0:6.0)[true-Van-30]:60 9 (60.0:28.0)[false-Van]:52 9 (52.0:6.0)[false-City Cargo Bike]:28 19 (28.0:66.0)[false-City Cargo Bike]:57 5 (57.0:64.0)[false-City Cargo Bike]:9 8 (9.0:7.0)[false-City Cargo Bike]:6 2 (6.0:45.0)[false-City Cargo Bike]:41 16 (41.0:75.0)[false-City Cargo Bike]:66 9 (66.0:58.0)[false-City Cargo Bike]:16 6 (16.0:66.0)[false-City Cargo Bike]:36 19 (36.0:62.0)[true-City Cargo Bike]:65 8 (65.0:68.0)[false-City Cargo Bike]:19 23 (19.0:2.0)[false-City Cargo Bike]:18 18 (18.0:16.0)[false-City Cargo Bike]:67 16 (67.0:58.0)[false-City Cargo Bike]:27 26 (27.0:12.0)[false-City Cargo Bike]:24 23 (24.0:73.0)[false-City Cargo Bike]:55 19 (55.0:34.0)[false-City Cargo Bike]:63 9 (63.0:46.0)[false-City Cargo Bike]:29 9 (29.0:2.0)[false-City Cargo Bike]:4 7 (4.0:71.0)[false-City Cargo Bike]:21 11 (21.0:14.0)[false-City Cargo Bike]:30 18 (30.0:38.0)[false-City Cargo Bike]:32 23 (32.0:68.0)[false-City Cargo Bike]:38 14 (38.0:8.0)[false-City Cargo Bike]:58 12 (58.0:10.0)[false-City Cargo Bike]:54 10 (54.0:78.0)[false-City Cargo Bike]:56 22 (56.0:74.0)[false-City Cargo Bike]:62 21 (62.0:6.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:13::R:City Cargo Bike:34::R:City Cargo Bike:2::R:City Cargo Bike:61::R:Van:3:59:11:42:45:35::R:City Cargo Bike:53::R:City Cargo Bike:17::R:City Cargo Bike:43::R:City Cargo Bike:47::R:City Cargo Bike:14::R:City Cargo Bike:8::R:City Cargo Bike:68::R:City Cargo Bike:50::R:City Cargo Bike:7:33::R:City Cargo Bike:44::R:City Cargo Bike:15::R:City Cargo Bike:51::R:City Cargo Bike:31::R:City Cargo Bike:20::R:City Cargo Bike:26::R:City Cargo Bike:10::R:City Cargo Bike:46::R:City Cargo Bike:12::R:City Cargo Bike:48::R:City Cargo Bike:39::R:City Cargo Bike:37::R:City Cargo Bike:5::R:City Cargo Bike:22::R:City Cargo Bike:49:40::R:Van-30:25:64::R:Van-30:23:60:52:28::R:City Cargo Bike:57::R:City Cargo Bike:9:6::R:City Cargo Bike:41::R:City Cargo Bike:66::R:City Cargo Bike:16::R:City Cargo Bike:36::R:City Cargo Bike:65::R:City Cargo Bike:19::R:City Cargo Bike:18::R:City Cargo Bike:67::R:City Cargo Bike:27::R:City Cargo Bike:24::R:City Cargo Bike:55::R:City Cargo Bike:63::R:City Cargo Bike:29::R:City Cargo Bike:4::R:City Cargo Bike:21::R:City Cargo Bike:30::R:City Cargo Bike:32::R:City Cargo Bike:38::R:City Cargo Bike:58::R:City Cargo Bike:54::R:City Cargo Bike:56::R:City Cargo Bike:62:,335250.48998762167,56.0,79885.98221339849,909210.2156643431,2930.0,906280.2156643431,8938.123885015859,NaN,13570.301726333479,1192.3280927372907,5.0,0.0,0.0,95.0,18.0,0.0,0.0,82.0,5.0,0.0,0.0,95.0,16.0,0.0,0.0,84.0,init
0:2:0:0:0,-1.0,0,2,0,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:0:1,-1.0,0,2,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:0:2,-1.0,0,2,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:0:3,-1.0,0,2,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:0:4,-1.0,0,2,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:1:0,-1.0,0,2,0,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:1:1,-1.0,0,2,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:1:2,-1.0,0,2,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:1:3,-1.0,0,2,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:1:4,-1.0,0,2,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:2:0,-1.0,0,2,0,2,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:2:1,-1.0,0,2,0,2,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:2:2,-1.0,0,2,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:2:3,-1.0,0,2,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:2:4,-1.0,0,2,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:3:0,-1.0,0,2,0,3,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:3:1,-1.0,0,2,0,3,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:3:2,-1.0,0,2,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:3:3,-1.0,0,2,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:3:4,-1.0,0,2,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:4:0,-1.0,0,2,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:4:1,-1.0,0,2,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:4:2,-1.0,0,2,0,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:4:3,-1.0,0,2,0,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:0:4:4,-1.0,0,2,0,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:0:0,-1.0,0,2,1,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:0:1,-1.0,0,2,1,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:0:2,-1.0,0,2,1,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:0:3,-1.0,0,2,1,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:0:4,-1.0,0,2,1,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:1:0,-1.0,0,2,1,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:1:1,-1.0,0,2,1,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:1:2,-1.0,0,2,1,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:1:3,-1.0,0,2,1,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:1:4,-1.0,0,2,1,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:2:0,-1.0,0,2,1,2,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:2:1,-1.0,0,2,1,2,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:2:2,-1.0,0,2,1,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:2:3,-1.0,0,2,1,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:2:4,-1.0,0,2,1,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:3:0,-1.0,0,2,1,3,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:3:1,-1.0,0,2,1,3,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:3:2,-1.0,0,2,1,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:3:3,-1.0,0,2,1,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:3:4,-1.0,0,2,1,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:4:0,-1.0,0,2,1,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:4:1,-1.0,0,2,1,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:4:2,-1.0,0,2,1,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:4:3,-1.0,0,2,1,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:1:4:4,-1.0,0,2,1,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:2:0:0,-1.0,0,2,2,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:2:0:1,-1.0,0,2,2,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:2:0:2,-1.0,0,2,2,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:2:2:0:3,-1.0,0,2,2,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
